STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703715516473,1703715898717.0,2023-12-27 22:18:36.473,12,8740.971232004586
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703713121771,1703713454822.0,2023-12-27 21:38:41.771,12,8740.971232004586
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.5216462,-73.5936677,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703711004618,1703713470640.0,2023-12-27 21:03:24.618,12,8743.483024280233
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Rémi / Ste-Émilie,Le Sud-Ouest,45.469765,-73.5892341,1703739244093,1703740083256.0,2023-12-28 04:54:04.093,12,8741.819308800157
McTavish / Sherbrooke,Ville-Marie,45.502813,-73.576024,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703775665506,1703776330520.0,2023-12-28 15:01:05.506,12,8741.662999581462
Viger / Chenneville,Ville-Marie,45.505312,-73.560891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703749503882,1703749978097.0,2023-12-28 07:45:03.882,12,8740.57941682896
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703720580574,1703722491594.0,2023-12-27 23:43:00.574,12,8741.70447714323
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.5415102,-73.5984206,,,,,1703764931252,1703765331000.0,2023-12-28 12:02:11.252,12,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.5351901,-73.6154822,,,,,1703726174599,,2023-12-28 01:16:14.599,12,
,,,,de Gaspé / Marmier,Rosemont - La Petite-Patrie,45.529686,-73.601728,1703860329000,1703861017214.0,2023-12-29 14:32:09.000,12,
,,,,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1703776914000,1703777584273.0,2023-12-28 15:21:54.000,12,
,,,,Place Valois (Valois / Ontario),Mercier - Hochelaga-Maisonneuve,45.5471414,-73.5433951,1703712189000,1703713929435.0,2023-12-27 21:23:09.000,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1701910290070,1701910711304.0,2023-12-07 00:51:30.070,12,8739.989240833682
Notre-Dame  / St-Martin,Le Sud-Ouest,45.4883019,-73.5687178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701914811055,1701915356767.0,2023-12-07 02:06:51.055,12,8740.737174120657
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701910771799,1701911502752.0,2023-12-07 00:59:31.799,12,8740.423546845315
du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701796541822,1701797091486.0,2023-12-05 17:15:41.822,12,8741.273261267213
Place d'Youville / McGill,Ville-Marie,45.4999647,-73.5561544,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701794474002,1701794898401.0,2023-12-05 16:41:14.002,12,8740.083142346948
CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.5140122,-73.5659867,,,,,1701802520281,,2023-12-05 18:55:20.281,12,
Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.52689,-73.57264,,,,,1701801733681,,2023-12-05 18:42:13.681,12,
Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701801364336,1701804636704.0,2023-12-05 18:36:04.336,12,8741.195866552824
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,René-Lévesque / Papineau,Ville-Marie,45.5209208,-73.5499048,1702301016158,1702302183525.0,2023-12-11 13:23:36.158,12,8740.146708259577
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,1702298685605,1702299537342.0,2023-12-11 12:44:45.605,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1702297661685,1702298788990.0,2023-12-11 12:27:41.685,12,8742.121064534984
Villeray / de Normanville,Villeray - Saint-Michel - Parc-Extension,45.5471871,-73.6184299,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702289542523,1702291568898.0,2023-12-11 10:12:22.523,12,8746.01334501809
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1703011875040,1703012260352.0,2023-12-19 18:51:15.040,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1703008694798,1703009495893.0,2023-12-19 17:58:14.798,12,8741.203674421287
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703012101922,1703012446143.0,2023-12-19 18:55:01.922,12,8740.971232004586
Cathcart / McGill College,Ville-Marie,45.5011877,-73.5704549,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703011336087,1703013471622.0,2023-12-19 18:42:16.087,12,8741.199014889195
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703011284279,1703012879890.0,2023-12-19 18:41:24.279,12,8742.488596540057
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.5216462,-73.5936677,,,,,1702303912444,,2023-12-11 14:11:52.444,12,
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.5152281,-73.5750961,,,,,1702310951579,,2023-12-11 16:09:11.579,12,
,,,,St-Denis / de Maisonneuve,Ville-Marie,45.514404,-73.561919,1703009167000,1703011463016.0,2023-12-19 18:06:07.000,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702563947109,1702564354479.0,2023-12-14 14:25:47.109,12,8740.90851470778
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1702555629550,1702556061054.0,2023-12-14 12:07:09.550,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1702561172878,1702561473685.0,2023-12-14 13:39:32.878,12,8740.435390077175
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702494514859,1702494954929.0,2023-12-13 19:08:34.859,12,8741.528338306462
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1702494950450,1702495551125.0,2023-12-13 19:15:50.450,12,8740.281492759508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,1702474500045,1702475449677.0,2023-12-13 13:35:00.045,12,8741.969452076046
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1702476079617,1702476329187.0,2023-12-13 14:01:19.617,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702478732726,1702479111557.0,2023-12-13 14:45:32.726,12,8739.989240833682
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,,,,,1702553287003,1702553957000.0,2023-12-14 11:28:07.003,12,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.5271166,-73.5977359,,,,,1702499631345,,2023-12-13 20:33:51.345,12,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.5394606,-73.5760564,,,,,1702466733005,1702467453000.0,2023-12-13 11:25:33.005,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702477204772,1702477719893.0,2023-12-13 14:20:04.772,12,8740.90851470778
Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801338,-73.5859081,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702472509800,1702473264797.0,2023-12-13 13:01:49.800,12,8741.8322008278
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702475689772,1702476090794.0,2023-12-13 13:54:49.772,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1702470663739,1702471751819.0,2023-12-13 12:31:03.739,12,8742.121064534984
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702473844509,1702474246906.0,2023-12-13 13:24:04.509,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,1702468796066,1702469544121.0,2023-12-13 11:59:56.066,12,8741.70447714323
Porte de Québec / St-André,Ville-Marie,45.5132941,-73.5505781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702468827852,1702469418233.0,2023-12-13 12:00:27.852,12,8740.002114977546
St-Denis / de Maisonneuve,Ville-Marie,45.514404,-73.561919,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702433481029,1702434453534.0,2023-12-13 02:11:21.029,12,8740.890422780772
Notre-Dame  / St-Martin,Le Sud-Ouest,45.4883019,-73.5687178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702421065381,1702421406936.0,2023-12-12 22:44:25.381,12,8740.737174120657
Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702441591514,1702442303630.0,2023-12-13 04:26:31.514,12,8740.281492759508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702421324384,1702421706305.0,2023-12-12 22:48:44.384,12,8740.3760846744
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702439842698,1702440236305.0,2023-12-13 03:57:22.698,12,8741.512772337415
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702415980670,1702416223819.0,2023-12-12 21:19:40.670,12,8740.971232004586
Papineau / Émile-Journault,Villeray - Saint-Michel - Parc-Extension,45.559884,-73.633568,,,,,1702498392742,,2023-12-13 20:13:12.742,12,
Masson / Molson,Rosemont - La Petite-Patrie,45.5443459,-73.5769769,,,,,1702468998737,,2023-12-13 12:03:18.737,12,
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702481960243,1702482525929.0,2023-12-13 15:39:20.243,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1702643833820,1702645040265.0,2023-12-15 12:37:13.820,12,8742.121064534984
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702615258152,1702615750144.0,2023-12-15 04:40:58.152,12,8740.423546845315
Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702590274211,1702590654949.0,2023-12-14 21:44:34.211,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1702591802993,1702592467959.0,2023-12-14 22:10:02.993,12,8740.65220929982
St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702579835084,1702580405537.0,2023-12-14 18:50:35.084,12,8740.423546845315
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702578859119,1702578861876.0,2023-12-14 18:34:19.119,12,0.0
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702574329390,1702574647963.0,2023-12-14 17:18:49.390,12,8741.528338306462
Notre-Dame / St-Gabriel,Ville-Marie,45.507144,-73.555119,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702586910918,1702587606965.0,2023-12-14 20:48:30.918,12,8740.18869574727
Porte de Québec / St-André,Ville-Marie,45.5132941,-73.5505781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702555458179,1702556088940.0,2023-12-14 12:04:18.179,12,8740.002114977546
Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801338,-73.5859081,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702561940886,1702562804817.0,2023-12-14 13:52:20.886,12,8741.8322008278
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702568877909,1702569153480.0,2023-12-14 15:47:57.909,12,8740.3760846744
BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702555965524,1702556912526.0,2023-12-14 12:12:45.524,12,8741.007553992935
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,1702557533675,1702558563522.0,2023-12-14 12:38:53.675,12,8742.121064534984
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ottawa / William,Le Sud-Ouest,45.489727,-73.564063,1702556631148,1702556993537.0,2023-12-14 12:23:51.148,12,8740.420590223097
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Molson / Wiliam-Tremblay,Rosemont - La Petite-Patrie,45.5416028,-73.5649607,1702560426560,1702562364436.0,2023-12-14 13:27:06.560,12,8741.818282749264
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1702506254261,1702507022779.0,2023-12-13 22:24:14.261,12,8741.203674421287
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702515699023,1702516196032.0,2023-12-14 01:01:39.023,12,8741.05758285503
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702500880124,1702501251301.0,2023-12-13 20:54:40.124,12,8739.989240833682
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702501074013,1702503611715.0,2023-12-13 20:57:54.013,12,8740.508856785913
de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702512768822,1702513132677.0,2023-12-14 00:12:48.822,12,8739.989240833682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.5029397,-73.5606404,1702509064649,1702509651791.0,2023-12-13 23:11:04.649,12,8740.499606151036
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1702506228598,1702507544126.0,2023-12-13 22:23:48.598,12,8740.281492759508
Notre-Dame / St-Gabriel,Ville-Marie,45.507144,-73.555119,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702525319579,1702525786706.0,2023-12-14 03:41:59.579,12,8740.18869574727
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.5216462,-73.5936677,,,,,1702596927322,,2023-12-14 23:35:27.322,12,
Roy / St-André,Le Plateau-Mont-Royal,45.521564,-73.570367,,,,,1702565361643,,2023-12-14 14:49:21.643,12,
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.5325974,-73.5901111,,,,,1702565697155,,2023-12-14 14:54:57.155,12,
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,,,,,1702559724935,,2023-12-14 13:15:24.935,12,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.5242361,-73.5815522,,,,,1702515411294,,2023-12-14 00:56:51.294,12,
des Érables / Rachel,Le Plateau-Mont-Royal,45.533547,-73.566867,,,,,1702503179380,,2023-12-13 21:32:59.380,12,
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50623,-73.55976,1702762465382,1702763454225.0,2023-12-16 21:34:25.382,12,8740.517183737707
Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702793316603,1702793661239.0,2023-12-17 06:08:36.603,12,8741.13922553369
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702708256086,1702708712806.0,2023-12-16 06:30:56.086,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.517,-73.589,1702689031199,1702690852586.0,2023-12-16 01:10:31.199,12,8743.010207236413
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702670788987,1702671105780.0,2023-12-15 20:06:28.987,12,8740.971232004586
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702664689647,1702665587958.0,2023-12-15 18:24:49.647,12,8741.203674421287
de la Commune / Berri,Ville-Marie,45.51086,-73.54983,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702658691665,1702659338625.0,2023-12-15 16:44:51.665,12,8739.8829601416
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1702656961087,1702657309071.0,2023-12-15 16:16:01.087,12,8740.435390077175
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,1702651201928,1702651597650.0,2023-12-15 14:40:01.928,12,8740.90851470778
de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702591964639,1702592180765.0,2023-12-14 22:12:44.639,12,8740.54962516622
St-Denis / de Maisonneuve,Ville-Marie,45.514404,-73.561919,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702592393493,1702593345663.0,2023-12-14 22:19:53.493,12,8740.890422780772
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702603324909,1702603687421.0,2023-12-15 01:22:04.909,12,8739.989240833682
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761,-73.551836,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702602157518,1702602753778.0,2023-12-15 01:02:37.518,12,8739.951706354594
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,1702602118319,1702603245892.0,2023-12-15 01:01:58.319,12,8741.969452076046
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Notre-Dame  / St-Martin,Le Sud-Ouest,45.4883019,-73.5687178,1702598261636,1702598725969.0,2023-12-14 23:57:41.636,12,8740.737174120657
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702592595257,1702593649104.0,2023-12-14 22:23:15.257,12,8742.121064534984
de la Commune / King,Ville-Marie,45.497515,-73.552571,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702587706340,1702588086047.0,2023-12-14 21:01:46.340,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place d'Youville / McGill,Ville-Marie,45.4999647,-73.5561544,1702602269864,1702602658065.0,2023-12-15 01:04:29.864,12,8740.083142346948
Place d'Youville / McGill,Ville-Marie,45.4999647,-73.5561544,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702587465059,1702587758864.0,2023-12-14 20:57:45.059,12,8740.083142346948
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702583968295,1702584276065.0,2023-12-14 19:59:28.295,12,8740.90851470778
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702579105066,1702580030892.0,2023-12-14 18:38:25.066,12,8741.203674421287
Georges-Vanier / Notre-Dame,Le Sud-Ouest,45.485048,-73.571963,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702576440543,1702578782550.0,2023-12-14 17:54:00.543,12,8740.900015328003
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702585665765,1702586226393.0,2023-12-14 20:27:45.765,12,8741.512772337415
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,1702517150575,1702517973188.0,2023-12-14 01:25:50.575,12,8741.195866552824
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702504134104,1702505194622.0,2023-12-13 21:48:54.104,12,8742.121064534984
Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.4836285,-73.5797026,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702503799416,1702504608399.0,2023-12-13 21:43:19.416,12,8741.450831562459
Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702501040810,1702501780665.0,2023-12-13 20:57:20.810,12,8740.857559965063
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Ste-Catherine / Union,Ville-Marie,45.5036663,-73.5695761,1702514890482,1702515461534.0,2023-12-14 00:48:10.482,12,8741.195866552824
Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702496757689,1702498339974.0,2023-12-13 19:45:57.689,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,1702493317321,1702493874449.0,2023-12-13 18:48:37.321,12,8741.273261267213
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / St-Sulpice,Ville-Marie,45.504242,-73.55347,1702482424722,1702482778792.0,2023-12-13 15:47:04.722,12,8739.989240833682
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,,,,,1702841711948,,2023-12-17 19:35:11.948,12,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,,,,,1702782671734,1702783468000.0,2023-12-17 03:11:11.734,12,
Calixa-Lavallée / Rachel,Le Plateau-Mont-Royal,45.527795,-73.571939,,,,,1702842219727,,2023-12-17 19:43:39.727,12,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.5242361,-73.5815522,,,,,1702698746376,1702699353000.0,2023-12-16 03:52:26.376,12,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,,,,,1702699532055,,2023-12-16 04:05:32.055,12,
Collège de Rosemont (Beaubien / 15e avenue),Rosemont - La Petite-Patrie,45.5577499,-73.5838012,,,,,1702674468336,,2023-12-15 21:07:48.336,12,
St-Rémi / Ste-Émilie,Le Sud-Ouest,45.469765,-73.5892341,,,,,1702695065869,,2023-12-16 02:51:05.869,12,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.5351901,-73.6154822,,,,,1702651207685,,2023-12-15 14:40:07.685,12,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,,,,,1702504127579,,2023-12-13 21:48:47.579,12,
Masson / Molson,Rosemont - La Petite-Patrie,45.5443459,-73.5769769,,,,,1702488604286,,2023-12-13 17:30:04.286,12,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516897,-73.563949,,,,,1702683703385,,2023-12-15 23:41:43.385,12,
de Maisonneuve / Mansfield (sud),Ville-Marie,45.502145,-73.573427,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702423794176,1702424384711.0,2023-12-12 23:29:54.176,12,8741.448937982108
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702430643660,1702430893264.0,2023-12-13 01:24:03.660,12,8740.508856785913
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1702421063870,1702421631744.0,2023-12-12 22:44:23.870,12,8740.65220929982
Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702420096518,1702420399338.0,2023-12-12 22:28:16.518,12,8740.3760846744
Calixa-Lavallée / Rachel,Le Plateau-Mont-Royal,45.527795,-73.571939,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702416769941,1702418480960.0,2023-12-12 21:32:49.941,12,8741.993251481263
de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702419216756,1702421339803.0,2023-12-12 22:13:36.756,12,8741.197718607174
